league,player_name,age,position,nationality_group,height,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
CONCACAF,Tomás Chancalay,25-27,F,CONMEBOL,179-186,41,25,2324.0,5.0,5.0,0.0,0.0,0,0,6,0.0,0,0.2710843373493976,2.749569707401033,1.2779690189328743,0.1936316695352839,0.1936316695352839,0.3872633390705679,0.1936316695352839,34.466437177280554,1.3166953528399312,1.6265060240963856,0.0387263339070568,0.3485370051635112,1.9750430292598968,11.85025817555938,4.8407917383821,3.0206540447504304,1.3166953528399312,0.8519793459552496,1.4328743545611016,2.129948364888124,0.2323580034423408,0.0,0.0,25.079775280898875,46.478873239436616,40.849673202614376,43.58974358974359,7.055550774526678
CONMEBOL,Tomás Conechny,25-27,F,CONMEBOL,163-170,34,15,1826.0,5.0,2.0,0.0,0.0,0,0,7,0.0,0,0.5914567360350492,1.2814895947426068,0.6407447973713034,0.2464403066812705,0.0985761226725082,0.3450164293537787,0.2464403066812705,27.50273822562979,1.0350492880613362,1.5772179627601317,0.0985761226725082,0.3943044906900328,1.9715224534501643,14.29353778751369,5.668127053669222,1.1829134720700984,0.1971522453450164,0.7393209200438117,0.5914567360350492,2.365826944140197,0.3450164293537787,0.0,0.0,15.469534050179211,50.0,39.6551724137931,16.666666666666664,6.5765060240963855
CONMEBOL,Tomás Cuello,25-27,M,CONMEBOL,171-178,33,28,2460.0,3.0,2.0,0.0,1.0,0,0,4,0.0,1,0.4756097560975609,1.829268292682927,0.7682926829268293,0.1097560975609756,0.073170731707317,0.1829268292682927,0.1097560975609756,30.6219512195122,1.646341463414634,1.6097560975609757,0.1463414634146341,0.8780487804878049,2.4878048780487805,12.878048780487806,6.439024390243903,4.646341463414634,2.304878048780488,0.6585365853658537,1.975609756097561,1.2804878048780488,0.1463414634146341,0.0,0.0365853658536585,24.51732377538829,42.0,50.0,49.60629921259843,7.085853658536585
CONMEBOL,Tomás Fernández,25-27,F,CONMEBOL,171-178,31,20,1744.0,5.0,3.0,0.0,0.0,1,0,6,0.0,0,0.0516055045871559,1.135321100917431,0.6192660550458716,0.2580275229357798,0.1548165137614679,0.4128440366972477,0.2064220183486238,15.842889908256884,1.599770642201835,1.599770642201835,0.0,0.2580275229357798,1.8577981651376148,11.817660550458717,4.438073394495413,2.8383027522935778,1.3933486238532111,1.0321100917431194,0.7224770642201835,1.548165137614679,0.3096330275229358,0.0,0.0,8.56578947368421,54.54545454545454,37.55458515283843,49.09090909090909,6.815146299483648
CONMEBOL,Tomás Galván,25-27,M,CONMEBOL,163-170,38,36,2723.0,5.0,3.0,1.0,0.0,0,0,1,0.0,0,0.0991553433712816,0.7932427469702534,0.4627249357326478,0.1652589056188028,0.0991553433712816,0.2644142489900845,0.1652589056188028,37.8773411678296,1.3220712449504224,1.883951524054352,0.0330517811237605,0.8262945280940139,2.710246052148366,11.105398457583547,5.784061696658098,2.2805728975394786,0.8593463092177744,0.528828497980169,2.247521116415718,0.9585016525890562,0.0330517811237605,0.0,0.0,30.26876090750436,58.333333333333336,52.083333333333336,37.68115942028986,7.000036724201248
CONMEBOL,Tomás Guidara,28-31,D,CONMEBOL,171-178,45,41,3689.0,0.0,3.0,0.0,1.0,0,0,15,0.0,0,0.0487937110328002,0.2927622661968013,0.0487937110328002,0.0,0.0731905665492003,0.0731905665492003,0.0,32.32583355923014,0.6343182434264029,2.903225806451613,0.2683654106804012,1.0978584982380049,4.001084304689618,10.856600704798048,6.172404445649228,1.1466522092708051,0.3903496882624017,0.463540254811602,1.390620764434806,1.4882081865004066,0.3659528327460016,0.0,0.0,29.47320754716981,16.666666666666664,56.853932584269664,34.04255319148936,6.92130658715099
MULTIPLE,Tomás Jacob,21-24,D,CONMEBOL,179-186,40,37,3277.0,2.0,0.0,0.0,3.0,0,0,9,0.0,0,0.0823924321025328,0.3295697284101312,0.137320720170888,0.0549282880683552,0.0,0.0549282880683552,0.0549282880683552,32.599938968568814,0.3570338724443088,2.6365578272810497,0.549282880683552,1.0161733292645712,3.652731156545621,9.063167531278609,5.547757094903876,1.1260299054012817,0.7415318889227952,0.5767470247177297,0.961245041196216,1.3457430576747025,0.2471772963075984,0.0,0.0,31.12384161752317,41.66666666666667,61.2121212121212,65.85365853658537,6.7874580408910585
CONMEBOL,Tomás Molina,28-31,F,CONMEBOL,179-186,49,47,3928.0,16.0,3.0,2.0,0.0,1,2,8,0.0,0,0.824847250509165,2.6120162932790225,1.260183299389002,0.3665987780040733,0.0687372708757637,0.435336048879837,0.3436863543788187,18.14663951120163,0.7561099796334012,1.053971486761711,0.0458248472505091,0.1832993890020366,1.2372708757637474,15.992871690427698,7.4007128309572305,2.909877800407332,1.053971486761711,0.4811608961303462,1.5122199592668024,1.2830957230142568,0.1832993890020366,0.0,0.0,12.453282828282829,48.24561403508772,46.27507163323782,36.22047244094488,6.903564154786151
CONMEBOL,Tomás Nasif,21-24,F,CONMEBOL,179-186,20,10,1104.0,5.0,2.0,0.0,0.0,1,0,0,0.0,0,0.4076086956521739,1.3858695652173914,1.059782608695652,0.4076086956521739,0.1630434782608695,0.5706521739130435,0.3260869565217391,20.706521739130437,0.733695652173913,0.4076086956521739,0.0,0.0815217391304347,0.4891304347826087,17.282608695652172,5.869565217391304,1.9565217391304348,0.9782608695652174,0.2445652173913043,1.2228260869565215,1.3043478260869563,0.0,0.0,0.0,10.37007874015748,76.47058823529412,33.9622641509434,50.0,6.737771739130435
CONMEBOL,Tomás O'Connor,21-24,M,CONMEBOL,171-178,19,5,627.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.1435406698564593,0.5741626794258373,0.4306220095693779,0.0,0.0,0.0,0.0,43.63636363636364,0.7177033492822966,3.014354066985646,0.1435406698564593,0.8612440191387559,3.875598086124402,11.913875598086124,5.311004784688995,1.291866028708134,0.4306220095693779,1.4354066985645932,1.4354066985645932,2.2966507177033493,0.2870813397129186,0.0,0.0,21.92105263157895,75.0,44.57831325301205,33.33333333333333,6.822559999999999
EUROPE 1 / CONMEBOL,Tomás Palacios,21-24,D,CONMEBOL,195-202,12,11,1029.0,0.0,0.0,0.0,0.0,0,0,4,0.0,1,0.0,0.4373177842565597,0.0,0.0,0.0,0.0,0.0,53.265306122448976,0.1749271137026239,1.4868804664723032,0.5247813411078717,1.1370262390670554,2.6239067055393583,10.408163265306122,7.17201166180758,1.2244897959183674,1.0495626822157431,0.1749271137026239,2.011661807580175,0.6997084548104956,0.3498542274052478,0.0,0.0874635568513119,52.92282430213465,0.0,68.90756302521008,85.71428571428571,7.3421768707482995
CONMEBOL,Tomás Pochettino,28-31,M,CONMEBOL,171-178,27,18,1610.0,3.0,4.0,0.0,1.0,0,0,3,0.0,0,0.2236024844720497,1.565217391304348,0.8385093167701864,0.1677018633540372,0.2236024844720497,0.391304347826087,0.1677018633540372,21.96894409937888,1.7888198757763976,1.9006211180124224,0.1677018633540372,1.3975155279503106,3.298136645962733,9.167701863354038,4.472049689440993,2.4596273291925463,1.341614906832298,1.341614906832298,0.7267080745341615,0.6149068322981366,0.1677018633540372,0.0,0.0,13.158163265306122,53.57142857142857,48.78048780487805,54.54545454545454,7.094658385093169
CONMEBOL,Tomás Porra,21-24,M,CONMEBOL,171-178,43,21,2178.0,0.0,5.0,0.0,0.0,0,0,4,0.0,0,0.0,0.5785123966942148,0.2892561983471074,0.0,0.2066115702479339,0.2066115702479339,0.0,34.13223140495868,1.487603305785124,2.107438016528925,0.0826446280991735,0.9504132231404958,3.057851239669421,13.099173553719009,6.074380165289257,3.1404958677685952,1.2396694214876034,0.8264462809917356,1.5289256198347108,1.115702479338843,0.1652892561983471,0.0,0.0,21.831105710814096,50.0,46.37223974763407,39.47368421052632,6.738217730822233
CONMEBOL,Tomás Pérez,16-20,M,CONMEBOL,179-186,10,7,626.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.4313099041533546,0.2875399361022364,0.0,0.0,0.0,0.0,45.7188498402556,0.1437699680511182,1.437699680511182,0.8626198083067093,1.7252396166134183,3.1629392971246006,5.894568690095847,2.8753993610223643,0.4313099041533546,0.0,0.1437699680511182,0.4313099041533546,1.5814696485623003,0.2875399361022364,0.0,0.0,39.19496855345912,66.66666666666666,48.78048780487805,0.0,6.784504792332269
CONMEBOL,Tomás Rincón,36-45,M,CONMEBOL,171-178,19,11,954.0,0.0,0.0,0.0,0.0,0,0,5,0.0,1,0.0,0.5660377358490566,0.0,0.0,0.0,0.0,0.0,46.60377358490566,0.1886792452830188,2.169811320754717,0.4716981132075472,1.0377358490566038,3.2075471698113205,10.471698113207548,4.622641509433962,0.8490566037735848,0.4716981132075472,0.9433962264150944,0.7547169811320755,2.6415094339622645,0.4716981132075472,0.0,0.0943396226415094,34.47165991902834,0.0,44.14414414414414,55.55555555555556,6.675995807127882
CONCACAF,Tomás Ángel,21-24,F,CONMEBOL,171-178,22,9,817.0,3.0,2.0,0.0,0.0,0,0,1,0.0,0,0.3304773561811505,0.6609547123623011,0.4406364749082007,0.3304773561811505,0.2203182374541003,0.550795593635251,0.3304773561811505,19.718482252141985,1.3219094247246022,0.6609547123623011,0.1101591187270501,0.3304773561811505,0.9914320685434516,6.6095471236230114,2.533659730722154,0.6609547123623011,0.4406364749082007,0.3304773561811505,0.6609547123623011,1.101591187270502,0.1101591187270501,0.0,0.0,9.88268156424581,66.66666666666666,38.333333333333336,66.66666666666666,6.736887254901961
CONCACAF,Tomáš Ostrák,25-27,M,UEFA,171-178,24,13,1048.0,1.0,2.0,1.0,0.0,0,0,4,0.0,0,0.0,0.9446564885496184,0.3435114503816793,0.0858778625954198,0.1717557251908396,0.2576335877862595,0.0858778625954198,50.582061068702295,1.0305343511450382,3.263358778625954,0.0858778625954198,1.116412213740458,4.379770992366412,12.709923664122138,6.526717557251908,2.748091603053435,1.545801526717557,1.3740458015267174,1.631679389312977,1.9751908396946565,0.3435114503816793,0.0,0.0,32.80612244897959,36.36363636363637,51.35135135135135,56.25,6.896561604584528
EUROPE 1,Tomáš Souček,28-31,M,UEFA,187-194,35,24,2215.0,5.0,0.0,0.0,0.0,0,0,3,0.0,1,0.2031602708803611,0.8532731376975169,0.5688487584650113,0.2031602708803611,0.0,0.2031602708803611,0.2031602708803611,36.36568848758465,0.4469525959367946,1.7878103837471784,0.6094808126410836,0.6501128668171557,2.4379232505643342,10.686230248306998,5.566591422121896,0.4469525959367946,0.1625282167042889,0.9345372460496614,0.8939051918735892,1.5033860045146723,0.1218961625282167,0.0,0.0406320541760722,27.291620111731845,66.66666666666666,52.09125475285171,36.36363636363637,6.860451467268623
EUROPE 2,Tomáš Čvančara,25-27,F,UEFA,187-194,11,6,533.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0,0.8442776735459663,1.8574108818011257,1.0131332082551594,0.1688555347091932,0.0,0.1688555347091932,0.1688555347091932,14.690431519699812,0.1688555347091932,0.6754221388367729,0.0,0.0,0.6754221388367729,11.819887429643527,5.065666041275797,1.350844277673546,0.8442776735459663,0.1688555347091932,1.8574108818011257,1.5196998123827392,0.1688555347091932,0.0,0.0,6.809523809523809,54.54545454545454,42.85714285714285,62.5,6.456203007518797
EUROPE 2,Toni Borevković,28-31,D,UEFA,187-194,19,11,1232.0,1.0,0.0,0.0,2.0,0,0,2,0.0,0,0.073051948051948,0.2191558441558441,0.073051948051948,0.073051948051948,0.0,0.073051948051948,0.073051948051948,51.06331168831169,0.1461038961038961,1.7532467532467533,0.7305194805194805,1.168831168831169,2.922077922077922,7.597402597402597,4.310064935064935,0.1461038961038961,0.073051948051948,0.2922077922077922,0.7305194805194805,1.168831168831169,0.1461038961038961,0.0,0.0,47.47782546494993,33.33333333333333,56.730769230769226,50.0,6.575629569455727
EUROPE 1,Toni Lato,28-31,D,UEFA,171-178,12,7,599.0,0.0,1.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.1502504173622704,0.1502504173622704,0.0,33.0550918196995,0.6010016694490818,1.5025041736227045,0.4507512520868113,0.9015025041736228,2.404006677796328,8.564273789649414,3.756260434056762,1.3522537562604342,1.0517529215358932,0.9015025041736228,0.4507512520868113,1.0517529215358932,0.4507512520868113,0.0,0.0,24.41552511415525,0.0,43.85964912280701,77.77777777777779,6.522742474916388
EUROPE 1,Toni Martínez,28-31,F,UEFA,187-194,37,32,2725.0,14.0,3.0,2.0,0.0,1,0,2,0.0,0,0.4293577981651376,2.510091743119266,1.1889908256880737,0.4623853211009174,0.0990825688073394,0.5614678899082568,0.4293577981651376,22.029357798165137,0.7926605504587156,0.9247706422018348,0.0660550458715596,0.1321100917431192,1.0568807339449542,16.711926605504587,8.521100917431193,1.2880733944954128,0.5614678899082568,0.2311926605504587,1.2220183486238532,1.5192660550458714,0.0660550458715596,0.0,0.0,12.134932533733132,47.368421052631575,50.98814229249013,43.58974358974359,7.035596330275229
EUROPE 2,Tony Strata,21-24,D,UEFA,171-178,21,14,1411.0,1.0,1.0,0.0,0.0,0,0,3,0.0,0,0.0,0.4464918497519489,0.2551381998582566,0.0637845499645641,0.0637845499645641,0.1275690999291283,0.0637845499645641,40.18426647767541,0.956768249468462,1.913536498936924,0.1913536498936924,1.4670446491849751,3.3805811481218995,9.69525159461375,5.102763997165131,1.5308291991495393,0.8291991495393338,0.4464918497519489,1.6583982990786676,1.6583982990786676,0.1913536498936924,0.0,0.0,32.282539682539685,57.14285714285714,52.63157894736842,54.16666666666666,6.576187101346563
EUROPE 1,Torbjørn Heggem,25-27,D,UEFA,187-194,27,23,2113.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0.3407477520113582,0.0851869380028395,0.0,0.0,0.0,0.0,50.94178892569806,0.1277804070042593,1.362991008045433,0.3407477520113582,1.0222432560340748,2.385234264079508,7.666824420255561,3.790818741126361,0.4259346900141978,0.3407477520113582,0.383341221012778,0.5111216280170374,1.3203975390440132,0.0,0.0,0.0425934690014197,49.3561872909699,25.0,49.44444444444444,80.0,6.6992901088499766
EUROPE 1,Tosin Adarabioyo,28-31,D,UEFA,195-202,16,8,796.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.1130653266331658,0.1130653266331658,0.0,0.0,0.0,0.0,0.0,85.59045226130652,0.1130653266331658,1.922110552763819,0.5653266331658292,1.0175879396984926,2.939698492462312,9.384422110552764,6.557788944723618,0.0,0.0,0.2261306532663316,0.0,0.6783919597989949,0.2261306532663316,0.0,0.0,74.60369881109644,0.0,69.87951807228916,0.0,7.096352201257862
EUROPE 1,Toti Gomes,25-27,D,UEFA,187-194,19,17,1427.0,0.0,0.0,0.0,0.0,0,0,2,0.0,1,0.0,0.2522775052557813,0.1261387526278906,0.0,0.0,0.0,0.0,51.4646110721794,0.378416257883672,1.4505956552207429,0.7568325157673441,0.8829712683952348,2.3335669236159773,6.8745620182200415,4.288717589348283,0.7568325157673441,0.6306937631394534,0.2522775052557813,0.6937631394533987,0.6937631394533987,0.1261387526278906,0.0,0.0630693763139453,47.96078431372549,50.0,62.38532110091744,83.33333333333334,6.579943899018232
EUROPE 1,Trai Hume,21-24,D,UEFA,179-186,38,34,3037.0,2.0,1.0,0.0,1.0,0,0,9,0.0,0,0.0296345077378992,0.6519591702337834,0.2074415541652947,0.0592690154757984,0.0296345077378992,0.0889035232136977,0.0592690154757984,31.056964109318407,0.859400724399078,1.9855120184392487,0.3556140928547909,0.7408626934474811,2.7263747118867303,9.720118538030952,5.186038854132367,0.5630556470200856,0.1481725386894962,0.9186697398748764,1.1557458017780704,0.9186697398748764,0.2667105696410932,0.0,0.0,24.17080152671756,31.818181818181817,53.35365853658537,26.31578947368421,6.7589397431676
EUROPE 1,Trent Alexander-Arnold,25-27,D,UEFA,171-178,21,14,1169.0,0.0,4.0,0.0,0.0,0,0,4,0.0,0,0.0,0.6159110350727117,0.1539777587681779,0.0,0.3079555175363558,0.3079555175363558,0.0,63.20786997433704,2.23267750213858,1.0778443113772456,0.2309666381522669,1.0778443113772456,2.155688622754491,4.850299401197605,2.23267750213858,0.9238665526090676,0.3849443969204448,0.7698887938408896,0.3849443969204448,0.7698887938408896,0.3079555175363558,0.0,0.0,49.58830694275274,25.0,46.03174603174603,41.66666666666667,6.890394511149228
EUROPE 1,Trevoh Chalobah,25-27,D,UEFA,187-194,34,31,2782.0,3.0,0.0,0.0,0.0,0,0,3,0.0,1,0.0647016534867002,0.4205607476635514,0.1617541337167505,0.0970524802300503,0.0,0.0970524802300503,0.0970524802300503,73.85693745506829,0.1617541337167505,1.1322789360172538,0.5499640546369519,1.1322789360172538,2.264557872034508,7.408339324227174,4.335010783608914,0.291157440690151,0.2264557872034507,0.291157440690151,0.582314881380302,0.6470165348670022,0.0970524802300503,0.0,0.0323508267433501,72.69864213753833,38.46153846153847,58.515283842794766,77.77777777777779,6.971459381739755
CONCACAF,Tristan Blackmon,28-31,D,CONCACAF,187-194,40,38,3462.0,3.0,1.0,1.0,2.0,0,0,9,0.0,1,0.0779896013864818,0.4159445407279029,0.1559792027729636,0.0779896013864818,0.0259965337954939,0.1039861351819757,0.0779896013864818,66.81109185441942,0.389948006932409,0.8838821490467937,0.5459272097053726,0.9358752166377816,1.819757365684576,5.849220103986136,3.587521663778163,0.5719237435008665,0.389948006932409,0.1299826689774696,1.0138648180242635,1.0658578856152514,0.2339688041594454,0.0,0.0259965337954939,64.4,37.5,61.33333333333333,68.18181818181817,7.15577700751011
EUROPE 2,Tristan Gooijer,21-24,D,UEFA,179-186,23,17,1371.0,3.0,0.0,0.0,0.0,0,0,3,0.0,1,0.0,0.787746170678337,0.4595185995623633,0.1969365426695842,0.0,0.1969365426695842,0.1969365426695842,33.28227571115974,0.3938730853391685,2.428884026258205,0.8533916849015317,0.787746170678337,3.2166301969365425,9.715536105032822,5.317286652078775,2.363238512035011,1.1159737417943107,0.4595185995623633,0.5251641137855579,1.2472647702407005,0.1969365426695842,0.0,0.0656455142231947,24.757396449704142,58.333333333333336,54.729729729729726,47.22222222222222,6.705689277899343
CONCACAF,Tristan Muyumba,28-31,M,UEFA,163-170,39,27,2333.0,2.0,0.0,0.0,0.0,0,0,5,0.0,0,0.0385769395627946,0.6558079725675097,0.2700385769395628,0.0771538791255893,0.0,0.0771538791255893,0.0771538791255893,61.87741105872267,0.9258465495070723,2.1603086155165023,0.3086155165023574,1.1187312473210458,3.279039862837548,7.869695670810116,3.8191170167166737,0.9258465495070723,0.501500214316331,1.0801543077582512,0.501500214316331,1.1958851264466352,0.1928846978139734,0.0,0.0,53.72194513715711,41.17647058823529,48.52941176470589,54.16666666666666,6.928889841405915
EUROPE 2,Tristan van Gilst,21-24,F,UEFA,171-178,28,13,1277.0,2.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,1.1981205951448708,0.4933437744714173,0.1409553641346906,0.0,0.1409553641346906,0.1409553641346906,17.4079874706343,0.7047768206734535,0.6342991386061081,0.211433046202036,0.7047768206734535,1.3390759592795614,7.400156617071261,3.030540328895849,1.5505090054815975,0.4228660924040721,0.211433046202036,0.9866875489428348,0.6342991386061081,0.211433046202036,0.0,0.0,10.91869918699187,41.17647058823529,40.95238095238095,27.27272727272727,6.537039937353171
EUROPE 2,Troy Parrott,21-24,F,UEFA,179-186,28,25,2206.0,16.0,4.0,4.0,0.0,2,3,3,0.0,0,0.3263825929283771,2.8966455122393477,1.7543064369900274,0.6527651858567542,0.1631912964641885,0.8159564823209429,0.57116953762466,21.78603807796917,1.0199456029011786,0.8975521305530372,0.0815956482320942,0.2039891205802357,1.101541251133273,10.525838621940164,4.365367180417045,1.2647325475974616,0.6119673617407072,0.6119673617407072,1.2239347234814144,0.7343608340888486,0.1223934723481414,0.0,0.0,16.290262172284645,60.56338028169014,41.47286821705426,48.38709677419355,7.044378966455122
EUROPE 2,Tsuyoshi Watanabe,28-31,D,AFC,179-186,30,30,2637.0,2.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.6484641638225256,0.341296928327645,0.068259385665529,0.0,0.068259385665529,0.068259385665529,62.08191126279863,0.409556313993174,1.1604095563139931,0.7508532423208191,0.955631399317406,2.1160409556313997,8.532423208191126,5.221843003412969,0.409556313993174,0.341296928327645,0.3071672354948805,0.5119453924914675,0.7508532423208191,0.0341296928327645,0.0,0.0,57.66355140186916,52.63157894736842,61.2,83.33333333333334,7.124725066363292
CONCACAF,Tucker Lepley,21-24,M,CONCACAF,163-170,16,6,575.0,0.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0,1.4086956521739131,0.6260869565217392,0.0,0.1565217391304348,0.1565217391304348,0.0,51.96521739130434,1.565217391304348,0.9391304347826088,0.1565217391304348,0.4695652173913044,1.4086956521739131,7.982608695652173,3.6,1.4086956521739131,0.6260869565217392,0.9391304347826088,1.4086956521739131,0.782608695652174,0.3130434782608696,0.0,0.0,35.25903614457831,44.44444444444444,45.09803921568628,44.44444444444444,6.963826086956521
EUROPE 2,Tygo Land,16-20,M,UEFA,163-170,30,17,1616.0,3.0,1.0,0.0,1.0,0,0,5,0.0,1,0.0,0.5012376237623762,0.2784653465346535,0.167079207920792,0.0556930693069306,0.2227722772277227,0.167079207920792,50.903465346534645,1.3923267326732671,2.116336633663366,0.2784653465346535,1.0024752475247525,3.118811881188119,6.404702970297029,3.23019801980198,0.8353960396039604,0.3341584158415841,0.8910891089108911,0.6683168316831682,0.7797029702970297,0.2784653465346535,0.0,0.0556930693069306,38.54814004376368,55.55555555555556,50.43478260869565,40.0,6.971163366336634
